wait,"musicians who sing or play at night or in the early morning , especially at christmas time"
wake,"the sitting up of persons with a dead body , often attended with a degree of festivity , chiefly among the irish"
wake,"the state of forbearing sleep , especially for solemn or festive purposes"
wake,the track left by a vessel in the water
walk,step
wall,a defense
wall,a means of protection
wall,an inclosing part of a receptacle or vessel
wand,a rod
wand,a verge
wanderer,a rambler
want,a thing of which the loss is felt
want,deficiency
want,destitution
wanton,a lewd person
wanton,a trifler
ward,confinement under guard
ward,the act of guarding
ware,commodities
warfare,military life
warfare,struggle
warm,a heating
warmth,any similar appearance or effect in a painting or work of color
warmth,enthusiasm
warmth,passion
washing,a wash
washing,the act of one who washes
watch,"wakeful , vigilant , or constantly observant attention"
wave,"a vibration propagated from particle to particle through a body or elastic medium , as in the transmission of sound"
way,length of space
weakness,the quality or state of being weak
weakness,want of resolution or of moral strength
wealth,abundance of worldly estate
wealth,large possessions
weapon,an instrument of offensive of defensive combat
weapon,"a thorn , prickle , or sting with which many plants are furnished"
wear,consumption by use
weariness,exhaustion of strength
wearing,conduct
weather,storm
weather,"the state of the air or atmosphere with respect to heat or cold , wetness or dryness , calm or storm , clearness or cloudiness , or any other meteorological phenomena"
web,the texture of very fine thread spun by a spider for catching insects at its prey
weed,a mourning garment or badge
weed,an article of dress worn in token of grief
weed,"any plant growing in cultivated ground to the injury of the crop or desired vegetation , or to the disfigurement of the place"
weed,clothing
weekly,"a publication issued once in seven days , or appearing once a week"
weeping,lamentation with tears
weeping,the act of one who weeps
weight,pressure
weight,the quality of being heavy
weight,"the quantity of matter as estimated by the balance , or expressed numerically with reference to some standard unit"
well,a shaft made in the earth to obtain oil or brine
wench,a drab
wench,a girl
west,"that one of the four cardinal points of the compass which is in a direction at right angles to that of north and south , and on the left hand of a person facing north"
west,the point in the heavens where the sun is seen to set at the equinox
westward,the west
wharf,a quay
wheat,"a cereal grass and its grain , which furnishes a white flour for bread , and , next to rice , is the grain most largely used by the human race"
whim,a fancy
whip,"one of the arms or frames of a windmill , on which the sails are spread"
whirl,quick gyration
whiteness,"as from terror , grief , etc"
whiteness,"white color , or freedom from darkness or obscurity on the surface"
white,the color of pure snow
white,whiteness
widow,"a woman who has lost her husband by death , and has not married again"
wife,a married woman
wife,an adult female
willingness,freedom from reluctance
wind,a current of air
wind,a turn
winding,flexure
wine,intoxication
winning,"the act of obtaining something , as in a contest or by competition"
wipe,a blow
wipe,a hit
wisdom,erudition
wisdom,scientific or practical truth
wisdom,skill
wish,a thing desired
wit,"a mental faculty , or power of the mind"
witch,a hag
withdrawal,retraction
wit,intellect
witness,attestation of a fact or an event
witness,that which furnishes evidence or proof
wit,understanding
woe,misery
wolf,"one of the destructive , and usually hairy , larv æ of several species of beetles and grain moths"
womanhood,the state of being a woman
womanhood,"women , collectively"
woman,womankind
wonder,amazement
wont,habit
woodland,"land on which trees are allowed to grow , either for fuel or timber"
wood,"the fibrous material which makes up the greater part of the stems and branches of trees and shrubby plants , and is found to a less extent in herbaceous stems"
