virus,"a program or segment of program code that may make copies of itself ( replicate ), attach itself to other programs , and perform unwanted actions within a computer"
virus,something that poisons the mind or the soul
visit,examination
vitality,animation
vitality,the quality or state of being vital
vocabulary,a word - book
vocal,a vowel or a diphthong
void,a vacuum
volcano,"a mountain or hill , usually more or less conical in form , from which lava , cinders , steam , sulphur gases , and the like , are ejected"
volley,a return of the ball before it touches the ground
volume,a book
volume,a convolution
volume,anything of a rounded or swelling form resembling a roll
volume,bulk
volume,mass
volume,"space occupied , as measured by cubic units , that is , cubic inches , feet , yards , etc"
volume,that part of an extended work which is bound up together in one cover
volunteer,"one who enters into , or offers for , any service of his own free will"
volunteer,"specifically , a voluntary member of the organized militia of a country as distinguished from the standing army"
vote,a ticket
vote,"a wish , choice , or opinion , of a person or a body of persons , expressed in some received and authorized way"
vote,suffrage
voyage,a passing or journey by water to a distant place or country
voyage,"but not chiefly limited to a passing by sea or water from one place , port , or country , to another"
wad,"a little mass , tuft , or bundle , as of hay or tow"
wad,black ocher
wad,"specifically : a little mass of some soft or flexible material , such as hay , straw , tow , paper , or old rope yarn , used for retaining a charge of powder in a gun , or for keeping the powder and shot close"
wad,to diminish or avoid the effects of windage
wager,a bet
wager,"a contract by which two parties or more agree that a certain sum of money , or other thing , shall be paid or delivered to one of them , on the happening or not happening of an uncertain event"
wager,a stake
waist,that part of the human body which is immediately below the ribs or thorax
waiter,"a vessel or tray on which something is carried , as dishes , etc"
wait,"musicians who sing or play at night or in the early morning , especially at christmas time"
wake,"by extension , any track"
walker,a forester
wand,a rod
wand,a small stick
wand,a verge
wanderer,a rambler
wanderer,one who deviates from duty
want,the state of not having
ward,confinement under guard
ward,"specifically , a guarding during the day"
ward,the act of guarding
ware,articles of merchandise
warfare,military service
warmth,ardor
warmth,gentle heat
warmth,zeal
warning,"caution against danger , or against faults or evil practices which incur danger"
warrior,"a man engaged or experienced in war , or in the military life"
wash,a bog
wash,a marsh
washing,ablution
washing,the act of cleansing with water
washing,"the clothes washed , especially at one time"
waste,a desert
waste,"gradual loss or decrease , by use , wear , or decay"
waste,that which is wasted or desolate
wave,a body of water
wave,"an assemblage of vibrating molecules in all phases of a vibration , with no phase repeated"
way,a moving
way,passage
weakness,a defect
weakness,that which is a mark of lack of strength or resolution
wealth,a comparative abundance of things which are objects of human desire
wealth,affluence
wealth,riches
weapon,"a thorn , prickle , or sting with which many plants are furnished"
weapon,something to fight with
weapon,the means or instrument with which one contends against another
weariness,lassitude
wear,same as weir
wear,the result of wearing or use
weather,meteorological change
web,a cobweb
web,a texture
wedding,marriage
wedding,nuptial festivities
weed,"any plant growing in cultivated ground to the injury of the crop or desired vegetation , or to the disfigurement of the place"
weeping,shedding of tears
welfare,happiness
welfare,well - doing or well - being in any respect
well,an issue of water from the earth
wench,a drab
west,the point in the heavens where the sun is seen to set at the equinox
westward,the western region or countries
wet,a dram
wet,moisture or humidity in considerable degree
wet,water or wetness
wharf,a pier
wheel,"a rotating disk , whether solid , or a frame composed of an outer rim , spokes or radii , and a central hub or nave , in which is inserted the axle , -- used for supporting and conveying vehicles , in machinery , and for various purposes"
